Loan ID,Customer ID,Current Loan Amount($),Term,Annual Income($),Years in current job,Home Ownership,Purpose,Monthly Debt($),Current Credit Balance($),Maximum Open Credit($),Bankruptcies,Loan/Income Ratio,Monthly_debt/Income ratio,Credit/Income Ratio,Credit lef($)
46bcc777,6ea35784,70000.0,Long Term,170000.0,5 years,Mortgage,Debt Consolidation,3800.0,70000.0,110000.00000000001,0.0,0.41,0.27,0.65,40000.0
014d1b17,fc25e7e9,10000.0,Short Term,50000.0,1 year,Rent,Debt Consolidation,400.0,20000.0,30000.0,0.0,0.2,0.1,0.6,10000.0
30b8bc7a,64512f86,40000.0,Long Term,120000.0,8 years,Own Home,Debt Consolidation,3400.0000000000005,80000.0,130000.0,0.0,0.33,0.34,1.08,50000.0
095e72d9,f81acd5a,10000.0,Short Term,70000.0,2 years,Rent,moving,1799.9999999999998,10000.0,20000.0,0.0,0.14,0.31,0.29,10000.0
1d8c459e,f8ed4613,20000.0,Short Term,80000.0,,Mortgage,Debt Consolidation,1400.0,50000.0,190000.0,0.0,0.25,0.21,2.38,140000.0
1a6c439c,a37e3aa5,20000.0,Short Term,140000.0,2 years,Rent,Debt Consolidation,1700.0000000000002,20000.0,40000.0,0.0,0.14,0.15,0.29,20000.0
c7353b09,b6a1cb36,30000.0,Short Term,120000.0,1 year,Own Home,Home Improvements,1900.0,50000.0,60000.0,0.0,0.25,0.19,0.5,10000.0
594a8e5d,415d5eba,20000.0,Short Term,40000.0,8 years,Own Home,Debt Consolidation,1200.0,20000.0,40000.0,0.0,0.5,0.36,1.0,20000.0
dc3dbc9b,85fb2f9a,30000.0,Short Term,190000.0,10+ years,Mortgage,Debt Consolidation,1300.0,50000.0,120000.0,0.0,0.16,0.08,0.63,70000.0
3a67c025,e86b3bef,20000.0,Short Term,180000.0,,Own Home,Debt Consolidation,899.9999999999999,20000.0,80000.0,0.0,0.11,0.06,0.44,60000.0
07d76e63,b638baa6,30000.0,Short Term,80000.0,10+ years,Rent,Debt Consolidation,1300.0,20000.0,40000.0,0.0,0.38,0.19,0.5,20000.0
a9f79828,0d85c0a9,20000.0,Short Term,100000.0,5 years,Rent,Debt Consolidation,1700.0000000000002,10000.0,10000.0,0.0,0.2,0.2,0.1,0.0
41ecaafd,3efc5d5f,40000.0,Long Term,150000.0,2 years,Mortgage,Debt Consolidation,3300.0,30000.0,60000.0,0.0,0.27,0.26,0.4,30000.0
d005edca,1cfad5a4,20000.0,Long Term,100000.0,10+ years,Mortgage,Home Improvements,300.0,10000.0,10000.0,0.0,0.2,0.04,0.1,0.0
7d9f99ac,2e33c011,60000.0,Long Term,150000.0,6 years,Mortgage,Debt Consolidation,3000.0,70000.0,100000.0,0.0,0.4,0.24,0.67,30000.0
f602b691,68b31976,20000.0,Short Term,130000.0,1 year,Rent,Debt Consolidation,600.0,10000.0,40000.0,0.0,0.15,0.06,0.31,30000.0
112b4041,b7bf5cc4,40000.0,Long Term,160000.0,10+ years,Mortgage,Debt Consolidation,3700.0,50000.0,60000.0,0.0,0.25,0.28,0.38,10000.0
ce3278cb,3b3c338a,30000.0,Short Term,110000.00000000001,10+ years,Rent,Debt Consolidation,2800.0,30000.0,40000.0,0.0,0.27,0.31,0.36,10000.0
b57a0647,341380f6,20000.0,Short Term,70000.0,10+ years,Rent,Debt Consolidation,1200.0,10000.0,20000.0,0.0,0.29,0.21,0.29,10000.0
c2ddea05,2bf06ee6,20000.0,Short Term,70000.0,10+ years,Mortgage,Debt Consolidation,1100.0,10000.0,30000.0,0.0,0.29,0.19,0.43,20000.0
258bba5f,787f93cd,50000.0,Long Term,140000.0,5 years,Mortgage,Debt Consolidation,2000.0,20000.0,120000.0,0.0,0.36,0.17,0.86,100000.0
bc911a1b,62d118ed,30000.0,Long Term,90000.0,,Own Home,Home Improvements,1100.0,0.0,30000.0,0.0,0.33,0.15,0.33,30000.0
25ffd405,a191f43c,40000.0,Short Term,250000.0,2 years,Mortgage,Home Improvements,2000.0,0.0,0.0,0.0,0.16,0.1,0.0,0.0
fd29f6ff,e01d35fd,60000.0,Short Term,250000.0,10+ years,Mortgage,Home Improvements,2600.0,30000.0,130000.0,0.0,0.24,0.12,0.52,100000.0
747c4839,a408c28c,20000.0,Short Term,90000.0,3 years,Rent,Other,1600.0,20000.0,70000.0,0.0,0.22,0.21,0.78,50000.0
3aefd231,5eed06bb,20000.0,Short Term,70000.0,10+ years,Mortgage,Debt Consolidation,1600.0,10000.0,60000.0,0.0,0.29,0.27,0.86,50000.0
5a19fb1e,f4c94f5b,0.0,Short Term,90000.0,8 years,Mortgage,Other,2100.0,10000.0,20000.0,0.0,0.0,0.28,0.22,10000.0
e471dc8e,1a0e61d3,10000.0,Short Term,100000.0,1 year,Mortgage,Home Improvements,1400.0,60000.0,100000.0,0.0,0.1,0.17,1.0,40000.0
b2987c52,ac8a0e10,20000.0,Short Term,90000.0,10+ years,Mortgage,Debt Consolidation,700.0,10000.0,20000.0,0.0,0.22,0.09,0.22,10000.0
9eb5c254,0be03339,20000.0,Long Term,70000.0,5 years,Rent,Debt Consolidation,1300.0,20000.0,40000.0,1.0,0.29,0.22,0.57,20000.0
13ba979f,6aeac118,50000.0,Long Term,120000.0,10+ years,Mortgage,Home Improvements,1700.0000000000002,90000.0,220000.00000000003,0.0,0.42,0.17,1.83,130000.0
34661412,4230cf46,30000.0,Short Term,140000.0,10+ years,Mortgage,Debt Consolidation,1400.0,120000.0,0.0,0.0,0.21,0.12,0.0,-120000.0
a6917821,5564f87c,10000.0,Short Term,100000.0,2 years,Mortgage,Home Improvements,1799.9999999999998,10000.0,10000.0,0.0,0.1,0.22,0.1,0.0
a7af6f1c,813427f4,20000.0,Short Term,50000.0,7 years,Own Home,Debt Consolidation,700.0,10000.0,10000.0,0.0,0.4,0.17,0.2,0.0
61690bcc,4300628a,50000.0,Long Term,110000.00000000001,10+ years,Own Home,Debt Consolidation,2800.0,40000.0,50000.0,0.0,0.45,0.31,0.45,10000.0
f175ed3d,8a0b7126,20000.0,Short Term,90000.0,1 year,Rent,Debt Consolidation,1100.0,10000.0,40000.0,0.0,0.22,0.15,0.44,30000.0
57dd083d,068217ad,30000.0,Long Term,110000.00000000001,10+ years,Own Home,Home Improvements,1200.0,10000.0,20000.0,0.0,0.27,0.13,0.18,10000.0
d57626b0,ab872f46,30000.0,Short Term,140000.0,3 years,Mortgage,Debt Consolidation,1500.0,30000.0,60000.0,0.0,0.21,0.13,0.43,30000.0
e8f720c6,921f27ce,30000.0,Long Term,150000.0,10+ years,Mortgage,Debt Consolidation,2400.0,20000.0,30000.0,0.0,0.2,0.19,0.2,10000.0
f7cbe43d,d2d65f16,40000.0,Long Term,110000.00000000001,4 years,Own Home,Debt Consolidation,2500.0,50000.0,90000.0,0.0,0.36,0.27,0.82,40000.0
976c13ff,18e0929a,30000.0,Short Term,120000.0,10+ years,Mortgage,Debt Consolidation,1600.0,40000.0,140000.0,0.0,0.25,0.16,1.17,100000.0
b76451d1,10a11378,80000.0,Long Term,170000.0,6 years,Rent,Debt Consolidation,3300.0,80000.0,120000.0,0.0,0.47,0.23,0.71,40000.0
f780ed62,84b07f87,10000.0,Short Term,40000.0,10+ years,Own Home,Home Improvements,500.0,10000.0,20000.0,0.0,0.25,0.15,0.5,10000.0
76dc4151,f9077f82,20000.0,Short Term,140000.0,2 years,Rent,Other,500.0,20000.0,60000.0,0.0,0.14,0.04,0.43,40000.0
9640e3c5,d3619634,30000.0,Long Term,80000.0,5 years,Mortgage,Debt Consolidation,2000.0,50000.0,100000.0,0.0,0.38,0.3,1.25,50000.0
9888c42a,10e3c266,30000.0,Long Term,80000.0,2 years,Mortgage,Other,1000.0,40000.0,60000.0,0.0,0.38,0.15,0.75,20000.0
0bd11fe6,627b66cc,20000.0,Short Term,50000.0,1 year,Rent,Debt Consolidation,600.0,10000.0,30000.0,0.0,0.4,0.14,0.6,20000.0
e8dbdbb5,5a0906af,40000.0,Short Term,229999.99999999997,1 year,Mortgage,Debt Consolidation,2800.0,30000.0,50000.0,0.0,0.17,0.15,0.22,20000.0
c463b9b4,00729000,20000.0,Short Term,150000.0,1 year,Rent,Debt Consolidation,1200.0,0.0,40000.0,0.0,0.13,0.1,0.27,40000.0
d2f25370,6f5bee4e,20000.0,Short Term,50000.0,2 years,Rent,Debt Consolidation,1600.0,0.0,10000.0,0.0,0.4,0.38,0.2,10000.0
803dbdc7,6d7d9a7a,40000.0,Long Term,110000.00000000001,10+ years,Rent,Debt Consolidation,1500.0,60000.0,120000.0,0.0,0.36,0.16,1.09,60000.0
bfd3a2fe,1384211c,0.0,Short Term,60000.0,,Mortgage,Other,500.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
713c2571,6383f634,60000.0,Short Term,180000.0,6 years,Mortgage,Debt Consolidation,1900.0,30000.0,60000.0,0.0,0.33,0.13,0.33,30000.0
1e4d72c0,6f6aec6c,30000.0,Long Term,80000.0,7 years,Mortgage,Debt Consolidation,1400.0,20000.0,40000.0,0.0,0.38,0.21,0.5,20000.0
eaf68f05,f3c387fd,30000.0,Short Term,240000.0,3 years,Mortgage,Home Improvements,2400.0,50000.0,70000.0,0.0,0.12,0.12,0.29,20000.0
2b6dd351,2ce0f8fc,10000.0,Short Term,50000.0,4 years,Rent,Buy a Car,899.9999999999999,20000.0,30000.0,0.0,0.2,0.22,0.6,10000.0
6dda5345,549f7ca3,60000.0,Short Term,170000.0,10+ years,Mortgage,Debt Consolidation,1900.0,90000.0,140000.0,0.0,0.35,0.13,0.82,50000.0
98739975,d4944deb,40000.0,Short Term,140000.0,1 year,Mortgage,Debt Consolidation,2500.0,10000.0,70000.0,0.0,0.29,0.21,0.5,60000.0
ba19eefe,b802da09,80000.0,Short Term,340000.0,3 years,Mortgage,Debt Consolidation,1500.0,50000.0,100000.0,0.0,0.24,0.05,0.29,50000.0
da22c7d1,4bc9ebe1,40000.0,Short Term,130000.0,3 years,Rent,Debt Consolidation,2600.0,20000.0,90000.0,0.0,0.31,0.24,0.69,70000.0
a300dadb,6272a91b,40000.0,Long Term,160000.0,10+ years,Mortgage,Debt Consolidation,1700.0000000000002,20000.0,120000.0,0.0,0.25,0.13,0.75,100000.0
02ac445f,2db9c6a4,10000.0,Short Term,60000.0,10+ years,Rent,Debt Consolidation,300.0,10000.0,30000.0,0.0,0.17,0.06,0.5,20000.0
62c41eeb,8e1a04e0,40000.0,Long Term,150000.0,2 years,Rent,Debt Consolidation,1600.0,20000.0,40000.0,0.0,0.27,0.13,0.27,20000.0
b6844d33,0fc89980,20000.0,Short Term,60000.0,9 years,Mortgage,Debt Consolidation,1400.0,20000.0,30000.0,0.0,0.33,0.28,0.5,10000.0
f91a5c94,8e5e0fb8,40000.0,Short Term,90000.0,10+ years,Rent,Other,1900.0,50000.0,80000.0,0.0,0.44,0.25,0.89,30000.0
9922a2f9,16053f9d,40000.0,Short Term,80000.0,1 year,Own Home,Debt Consolidation,1000.0,30000.0,60000.0,0.0,0.5,0.15,0.75,30000.0
2178cd1f,8ea3163b,30000.0,Short Term,170000.0,1 year,Rent,Debt Consolidation,1900.0,30000.0,30000.0,0.0,0.18,0.13,0.18,0.0
1307a361,654a6f35,30000.0,Long Term,60000.0,1 year,Mortgage,Debt Consolidation,899.9999999999999,20000.0,50000.0,0.0,0.5,0.18,0.83,30000.0
0bb01335,d694a015,30000.0,Long Term,270000.0,3 years,Mortgage,Debt Consolidation,2400.0,20000.0,90000.0,0.0,0.11,0.11,0.33,70000.0
7e1fb549,e2e98b6b,40000.0,Long Term,100000.0,10+ years,Mortgage,Debt Consolidation,2600.0,30000.0,60000.0,0.0,0.4,0.31,0.6,30000.0
aab387eb,0534e1ed,30000.0,Short Term,70000.0,5 years,Rent,Other,1000.0,0.0,0.0,0.0,0.43,0.17,0.0,0.0
46c372fa,58a261d0,20000.0,Short Term,110000.00000000001,2 years,Rent,Debt Consolidation,1500.0,20000.0,30000.0,0.0,0.18,0.16,0.27,10000.0
5d38880b,b935e2a1,10000.0,Short Term,60000.0,2 years,Mortgage,Home Improvements,500.0,10000.0,40000.0,0.0,0.17,0.1,0.67,30000.0
ac68f5d9,88d22fbc,40000.0,Short Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,2200.0,0.0,0.0,0.0,0.36,0.24,0.0,0.0
a9d88270,429e0040,20000.0,Short Term,100000.0,10+ years,Mortgage,Debt Consolidation,1700.0000000000002,50000.0,70000.0,0.0,0.2,0.2,0.7,20000.0
73c8963f,ed2bb70b,30000.0,Short Term,90000.0,10+ years,Rent,Other,1500.0,20000.0,40000.0,0.0,0.33,0.2,0.44,20000.0
a3124df3,5799aca0,30000.0,Short Term,90000.0,4 years,Mortgage,Debt Consolidation,400.0,10000.0,30000.0,1.0,0.33,0.05,0.33,20000.0
1c23a3b1,dc4a64fb,40000.0,Short Term,120000.0,2 years,Mortgage,Debt Consolidation,1600.0,30000.0,120000.0,0.0,0.33,0.16,1.0,90000.0
1ab5c5a0,23111ad0,20000.0,Long Term,70000.0,3 years,Mortgage,Other,1300.0,30000.0,90000.0,0.0,0.29,0.22,1.29,60000.0
735c4e84,78fb3862,20000.0,Short Term,90000.0,8 years,Rent,Debt Consolidation,1700.0000000000002,30000.0,60000.0,0.0,0.22,0.23,0.67,30000.0
6c13d272,9689c730,40000.0,Long Term,130000.0,10+ years,Mortgage,Debt Consolidation,1100.0,40000.0,120000.0,1.0,0.31,0.1,0.92,80000.0
dd91ef59,06f74817,10000.0,Short Term,60000.0,1 year,Own Home,Buy a Car,200.0,10000.0,100000.0,0.0,0.17,0.04,1.67,90000.0
0702f85e,ca7c72ea,30000.0,Short Term,130000.0,2 years,Rent,Debt Consolidation,1700.0000000000002,40000.0,90000.0,0.0,0.23,0.16,0.69,50000.0
df7d30f0,06ce600a,20000.0,Short Term,180000.0,9 years,Mortgage,Debt Consolidation,3700.0,70000.0,220000.00000000003,0.0,0.11,0.25,1.22,150000.0
7c85934b,596c65bb,70000.0,Long Term,310000.0,6 years,Mortgage,Home Improvements,4300.0,20000.0,20000.0,0.0,0.23,0.17,0.06,0.0
9386055a,190bb84a,20000.0,Short Term,40000.0,,Rent,Debt Consolidation,1200.0,20000.0,20000.0,0.0,0.5,0.36,0.5,0.0
d01b9ea4,fd322dce,10000.0,Short Term,70000.0,,Own Home,Debt Consolidation,200.0,10000.0,20000.0,1.0,0.14,0.03,0.29,10000.0
614dd494,1e842974,10000.0,Short Term,90000.0,8 years,Own Home,Debt Consolidation,1000.0,20000.0,40000.0,1.0,0.11,0.13,0.44,20000.0
c0e282bf,387ac7a1,30000.0,Short Term,160000.0,5 years,Mortgage,Debt Consolidation,2000.0,20000.0,50000.0,0.0,0.19,0.15,0.31,30000.0
75deb91a,4684c6b0,20000.0,Short Term,190000.0,6 years,Mortgage,Debt Consolidation,2000.0,10000.0,20000.0,0.0,0.11,0.13,0.11,10000.0
ed9d34e1,606e4fd9,10000.0,Short Term,240000.0,6 years,Own Home,Debt Consolidation,1700.0000000000002,10000.0,40000.0,0.0,0.04,0.08,0.17,30000.0
17fea086,53e01086,20000.0,Short Term,110000.00000000001,1 year,Rent,Debt Consolidation,700.0,0.0,10000.0,1.0,0.18,0.08,0.09,10000.0
0956bbd1,2794cf5f,20000.0,Short Term,60000.0,10+ years,Rent,Debt Consolidation,1100.0,10000.0,10000.0,0.0,0.33,0.22,0.17,0.0
95a0713d,76164cc3,40000.0,Long Term,160000.0,2 years,Mortgage,Debt Consolidation,3300.0,40000.0,50000.0,0.0,0.25,0.25,0.31,10000.0
1305b46c,9c76a047,40000.0,Short Term,150000.0,10+ years,Mortgage,Debt Consolidation,1200.0,10000.0,20000.0,0.0,0.27,0.1,0.13,10000.0
48d55863,68abe6ef,30000.0,Short Term,90000.0,6 years,Mortgage,Debt Consolidation,1400.0,10000.0,10000.0,0.0,0.33,0.19,0.11,0.0
3727d4e0,79677b32,30000.0,Long Term,80000.0,4 years,Rent,Debt Consolidation,2000.0,40000.0,100000.0,0.0,0.38,0.3,1.25,60000.0
caa7b31c,b88b3d27,30000.0,Long Term,190000.0,5 years,Rent,Debt Consolidation,1400.0,20000.0,30000.0,1.0,0.16,0.09,0.16,10000.0
33410356,730ecb95,30000.0,Short Term,70000.0,10+ years,Own Home,Debt Consolidation,800.0,30000.0,70000.0,0.0,0.43,0.14,1.0,40000.0
6f7a87e6,4aa2259d,40000.0,Short Term,130000.0,10+ years,Mortgage,Debt Consolidation,2200.0,40000.0,110000.00000000001,0.0,0.31,0.2,0.85,70000.0
03abc0ad,46e5b536,50000.0,Short Term,260000.0,6 years,Rent,Debt Consolidation,3300.0,20000.0,30000.0,0.0,0.19,0.15,0.12,10000.0
13e78c13,a48bea9f,30000.0,Short Term,110000.00000000001,7 years,Mortgage,Home Improvements,1100.0,50000.0,60000.0,0.0,0.27,0.12,0.55,10000.0
3304ebb8,a4e8686f,50000.0,Short Term,140000.0,10+ years,Rent,Debt Consolidation,1400.0,40000.0,60000.0,0.0,0.36,0.12,0.43,20000.0
ce8fcb03,7d12af16,20000.0,Short Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,1100.0,30000.0,100000.0,0.0,0.18,0.12,0.91,70000.0
0f798323,08fa57c0,50000.0,Long Term,150000.0,1 year,Rent,Debt Consolidation,2600.0,40000.0,60000.0,0.0,0.33,0.21,0.4,20000.0
d9581eac,7784b5a0,20000.0,Short Term,130000.0,6 years,Rent,Debt Consolidation,1600.0,0.0,20000.0,0.0,0.15,0.15,0.15,20000.0
8496e7ac,eee6c13e,30000.0,Short Term,100000.0,4 years,Mortgage,Home Improvements,2300.0,20000.0,60000.0,0.0,0.3,0.28,0.6,40000.0
25fa0bcb,568d8892,60000.0,Long Term,240000.0,,Own Home,major_purchase,200.0,10000.0,110000.00000000001,0.0,0.25,0.01,0.46,100000.0
68e71c9e,9e4dca12,20000.0,Short Term,70000.0,8 years,Rent,Debt Consolidation,899.9999999999999,10000.0,10000.0,0.0,0.29,0.15,0.14,0.0
fb433b43,7b12624f,70000.0,Short Term,330000.0,5 years,Rent,Debt Consolidation,4100.0,60000.0,100000.0,0.0,0.21,0.15,0.3,40000.0
4039f6cf,e0cd9c72,40000.0,Long Term,120000.0,10+ years,Rent,Debt Consolidation,1700.0000000000002,30000.0,70000.0,0.0,0.33,0.17,0.58,40000.0
adce32c3,62c5dcaa,30000.0,Short Term,190000.0,2 years,Rent,Debt Consolidation,1700.0000000000002,20000.0,20000.0,0.0,0.16,0.11,0.11,0.0
e43f94f9,733fb2bd,50000.0,Long Term,120000.0,6 years,Rent,Debt Consolidation,3100.0,40000.0,60000.0,0.0,0.42,0.31,0.5,20000.0
ca190084,d4f10833,20000.0,Short Term,80000.0,5 years,Rent,Debt Consolidation,700.0,10000.0,40000.0,0.0,0.25,0.1,0.5,30000.0
3ca5e187,e118601b,10000.0,Short Term,50000.0,10+ years,Rent,Debt Consolidation,899.9999999999999,10000.0,10000.0,0.0,0.2,0.22,0.2,0.0
d31a9a5f,c28a71c4,20000.0,Short Term,130000.0,,Rent,Buy House,2500.0,40000.0,150000.0,0.0,0.15,0.23,1.15,110000.0
c1101d47,8fc62b1a,20000.0,Long Term,100000.0,1 year,Rent,Buy a Car,300.0,10000.0,80000.0,0.0,0.2,0.04,0.8,70000.0
a78a9e4a,06275944,20000.0,Short Term,200000.0,6 years,Rent,Debt Consolidation,899.9999999999999,30000.0,40000.0,0.0,0.1,0.05,0.2,10000.0
32438772,cd127067,10000.0,Short Term,100000.0,,Mortgage,Other,1900.0,60000.0,90000.0,0.0,0.1,0.23,0.9,30000.0
66761ebd,c7893eb6,20000.0,Short Term,70000.0,3 years,Rent,Buy House,200.0,10000.0,10000.0,0.0,0.29,0.03,0.14,0.0
5606beda,e0af2dc2,10000.0,Short Term,100000.0,1 year,Rent,Other,3000.0,30000.0,50000.0,1.0,0.1,0.36,0.5,20000.0
701871b7,540f3fbc,50000.0,Long Term,250000.0,9 years,Mortgage,Debt Consolidation,4900.0,40000.0,120000.0,1.0,0.2,0.24,0.48,80000.0
50094577,d679888d,50000.0,Long Term,100000.0,,Mortgage,Other,1900.0,10000.0,30000.0,0.0,0.5,0.23,0.3,20000.0
503e909d,d04634b5,30000.0,Short Term,100000.0,6 years,Mortgage,Home Improvements,1500.0,20000.0,40000.0,0.0,0.3,0.18,0.4,20000.0
b4576126,8c55f7ee,80000.0,Short Term,210000.0,10+ years,Mortgage,Debt Consolidation,5800.0,60000.0,90000.0,0.0,0.38,0.33,0.43,30000.0
e8a27469,29f8e4eb,0.0,Short Term,70000.0,2 years,Rent,Business Loan,100.0,0.0,30000.0,0.0,0.0,0.02,0.43,30000.0
9a2f43d2,f9677580,80000.0,Long Term,150000.0,9 years,Mortgage,Debt Consolidation,3100.0,20000.0,40000.0,0.0,0.53,0.25,0.27,20000.0
845a8e4f,9702e750,50000.0,Short Term,120000.0,10+ years,Rent,Debt Consolidation,2600.0,50000.0,80000.0,1.0,0.42,0.26,0.67,30000.0
2eb8fe18,5741a4fa,40000.0,Short Term,130000.0,4 years,Mortgage,Debt Consolidation,1100.0,30000.0,40000.0,0.0,0.31,0.1,0.31,10000.0
9859b592,d75ca943,30000.0,Long Term,90000.0,3 years,Rent,Business Loan,800.0,10000.0,10000.0,0.0,0.33,0.11,0.11,0.0
2b2e2d08,6b042f95,30000.0,Long Term,80000.0,10+ years,Rent,Debt Consolidation,1700.0000000000002,10000.0,60000.0,0.0,0.38,0.26,0.75,50000.0
ade8b11c,c5af1b9d,20000.0,Short Term,100000.0,10+ years,Rent,Other,400.0,10000.0,30000.0,0.0,0.2,0.05,0.3,20000.0
2584eae4,efed3e33,80000.0,Long Term,310000.0,4 years,Mortgage,Home Improvements,500.0,10000.0,30000.0,0.0,0.26,0.02,0.1,20000.0
6218e81b,49c4c672,50000.0,Short Term,150000.0,10+ years,Mortgage,Debt Consolidation,3800.0,50000.0,70000.0,0.0,0.33,0.3,0.47,20000.0
06b35113,8a19b4c2,30000.0,Short Term,140000.0,4 years,Rent,Debt Consolidation,1400.0,50000.0,100000.0,0.0,0.21,0.12,0.71,50000.0
c20d9680,a2173c4d,20000.0,Short Term,90000.0,4 years,Mortgage,Debt Consolidation,1900.0,60000.0,90000.0,0.0,0.22,0.25,1.0,30000.0
30d3a84e,41148103,20000.0,Short Term,130000.0,9 years,Rent,Debt Consolidation,2400.0,10000.0,20000.0,0.0,0.15,0.22,0.15,10000.0
8e838dbc,d6fae242,50000.0,Short Term,220000.00000000003,7 years,Mortgage,Debt Consolidation,4000.0,60000.0,180000.0,0.0,0.23,0.22,0.82,120000.0
2345aafa,87856139,30000.0,Long Term,70000.0,7 years,Rent,Debt Consolidation,899.9999999999999,30000.0,120000.0,0.0,0.43,0.15,1.71,90000.0
ff97850e,3772fe82,30000.0,Short Term,180000.0,10+ years,Mortgage,Debt Consolidation,5500.0,140000.0,190000.0,0.0,0.17,0.37,1.06,50000.0
6b35da9b,76efc4e2,20000.0,Short Term,60000.0,,Rent,Debt Consolidation,1300.0,10000.0,100000.0,0.0,0.33,0.26,1.67,90000.0
3b7883c6,cb3aaf97,30000.0,Short Term,140000.0,,Rent,Other,1700.0000000000002,20000.0,30000.0,0.0,0.21,0.15,0.21,10000.0
31d5f5a3,d0e8f14b,50000.0,Short Term,100000.0,1 year,Mortgage,Debt Consolidation,1400.0,40000.0,50000.0,0.0,0.5,0.17,0.5,10000.0
1bfad840,1b1791c9,20000.0,Short Term,50000.0,2 years,Own Home,Home Improvements,700.0,10000.0,30000.0,1.0,0.4,0.17,0.6,20000.0
62ec72d2,f48a0e5a,40000.0,Short Term,100000.0,10+ years,Own Home,Other,2100.0,0.0,30000.0,0.0,0.4,0.25,0.3,30000.0
b6360ed1,9719547f,20000.0,Long Term,90000.0,2 years,Rent,Debt Consolidation,300.0,10000.0,10000.0,0.0,0.22,0.04,0.11,0.0
f14b37b3,95dfb032,30000.0,Long Term,110000.00000000001,1 year,Mortgage,Debt Consolidation,3200.0,10000.0,20000.0,0.0,0.27,0.35,0.18,10000.0
e94d49b4,cf87bee4,30000.0,Short Term,190000.0,3 years,Mortgage,Debt Consolidation,2200.0,20000.0,30000.0,0.0,0.16,0.14,0.16,10000.0
a0828510,cb1f8af1,50000.0,Long Term,100000.0,8 years,Rent,Debt Consolidation,1900.0,30000.0,60000.0,0.0,0.5,0.23,0.6,30000.0
a2ca80ac,f74dbfb9,30000.0,Long Term,60000.0,10+ years,Mortgage,Debt Consolidation,800.0,20000.0,40000.0,0.0,0.5,0.16,0.67,20000.0
baf7cb06,f81918e8,10000.0,Short Term,30000.0,,Own Home,Debt Consolidation,200.0,10000.0,20000.0,0.0,0.33,0.08,0.67,10000.0
5c1e38a3,aac417a3,30000.0,Short Term,160000.0,10+ years,Mortgage,Debt Consolidation,2000.0,20000.0,40000.0,0.0,0.19,0.15,0.25,20000.0
2b7ed8b8,5732e7d1,10000.0,Short Term,110000.00000000001,7 years,Mortgage,Debt Consolidation,1600.0,10000.0,20000.0,0.0,0.09,0.17,0.18,10000.0
de3e7e7b,c870fe6e,30000.0,Long Term,80000.0,7 years,Rent,Debt Consolidation,899.9999999999999,20000.0,20000.0,0.0,0.38,0.13,0.25,0.0
73c1c6e4,684f2bba,40000.0,Long Term,100000.0,10+ years,Mortgage,Debt Consolidation,2200.0,20000.0,40000.0,0.0,0.4,0.26,0.4,20000.0
d9789663,dd1ee5d2,0.0,Short Term,60000.0,4 years,Rent,Debt Consolidation,500.0,0.0,20000.0,0.0,0.0,0.1,0.33,20000.0
d7dd8190,29d58cd7,0.0,Short Term,70000.0,7 years,Rent,Debt Consolidation,899.9999999999999,10000.0,20000.0,0.0,0.0,0.15,0.29,10000.0
e525ed22,5c79cabb,60000.0,Short Term,150000.0,10+ years,Mortgage,Debt Consolidation,2800.0,20000.0,20000.0,0.0,0.4,0.22,0.13,0.0
9a80ab2e,cd68855b,10000.0,Short Term,130000.0,3 years,Rent,Take a Trip,1700.0000000000002,10000.0,20000.0,0.0,0.08,0.16,0.15,10000.0
c65456e4,cde07cc1,80000.0,Long Term,229999.99999999997,10+ years,Mortgage,Debt Consolidation,3300.0,60000.0,140000.0,0.0,0.35,0.17,0.61,80000.0
a776e23c,76e7038a,20000.0,Short Term,70000.0,,Rent,Debt Consolidation,700.0,10000.0,30000.0,3.0,0.29,0.12,0.43,20000.0
cef055fa,2bfc926f,30000.0,Short Term,250000.0,10+ years,Mortgage,Debt Consolidation,2100.0,50000.0,229999.99999999997,0.0,0.12,0.1,0.92,180000.0
cee58d66,322228a9,40000.0,Long Term,130000.0,8 years,Rent,Business Loan,600.0,60000.0,70000.0,0.0,0.31,0.06,0.54,10000.0
01e27bdf,330cf6ba,10000.0,Short Term,70000.0,5 years,Rent,Debt Consolidation,600.0,10000.0,10000.0,0.0,0.14,0.1,0.14,0.0
9842881b,58cfa149,20000.0,Long Term,120000.0,10+ years,Mortgage,Debt Consolidation,1400.0,30000.0,90000.0,0.0,0.17,0.14,0.75,60000.0
8ef8b3bf,b08bbaec,20000.0,Short Term,50000.0,10+ years,Own Home,Debt Consolidation,500.0,10000.0,40000.0,0.0,0.4,0.12,0.8,30000.0
f9f928d7,5780e22b,20000.0,Short Term,80000.0,5 years,Rent,Debt Consolidation,899.9999999999999,10000.0,10000.0,0.0,0.25,0.13,0.12,0.0
4be973f8,6a20b80e,20000.0,Short Term,80000.0,1 year,Rent,Debt Consolidation,800.0,0.0,10000.0,0.0,0.25,0.12,0.12,10000.0
ab742fe3,cf2b8abb,50000.0,Long Term,110000.00000000001,10+ years,Mortgage,Home Improvements,1500.0,40000.0,60000.0,0.0,0.45,0.16,0.55,20000.0
